Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2006-08-30,294.2406483185144,301.79208586516506,294.2406483185144,300.0367126464844,2220962,0.0,0.0
2006-08-31,300.2022885297727,304.5741622106444,295.43296941446414,298.2945556640625,3569029,0.0,0.0
2006-09-01,300.573196421403,300.573196421403,296.1748079441989,298.2547607421875,876064,0.0,0.0
2006-09-04,299.4073620800383,303.64676214494204,299.01654556724026,302.08349609375,1125850,0.0,0.0
2006-09-05,303.38177742748917,305.76644965304416,300.99713129986384,305.1636657714844,1685229,0.0,0.0
2006-09-06,304.70664119327466,307.091287543661,303.249332664436,305.5743713378906,1335143,0.0,0.0
2006-09-07,304.70671069679423,307.35632995623746,302.2293117306066,305.1571350097656,911031,0.0,0.0
2006-09-08,306.03148226994983,311.19824701273217,301.3946360935705,309.33026123046875,2084869,0.0,0.0
2006-09-11,310.00584626316146,310.00584626316146,299.6723189243204,301.68603515625,1366438,0.0,0.0
2006-09-12,301.39456926003174,306.69380594483783,296.2278056629671,305.8260498046875,696742,0.0,0.0
2006-09-13,306.03145566964054,309.3434659952297,306.03145566964054,308.1180114746094,820234,0.0,0.0
2006-09-14,308.6810783681366,319.1470801966948,308.6810783681366,316.7491760253906,2400426,0.0,0.0
2006-09-15,316.9213614427212,330.8053819167643,315.70253591517354,329.16925048828125,3045476,0.0,0.0
2006-09-18,329.3481259019575,333.1900807800049,327.2284257589681,331.858642578125,1314565,0.0,0.0
2006-09-19,332.52763126594715,333.71996737571095,320.6771877836192,323.33343505859375,1151922,0.0,0.0
2006-09-20,321.9292588886469,326.3011332345256,319.4253444414434,323.9297180175781,1122965,0.0,0.0
2006-09-21,325.24126136280563,328.5532983675077,322.0749552390114,327.3609619140625,1351636,0.0,0.0
2006-09-22,329.19574753496426,336.23712580409875,325.9035979788452,333.5212707519531,2721496,0.0,0.0
2006-09-25,335.1772513600657,337.0916127998921,325.90358691022266,327.14227294921875,1003158,0.0,0.0
2006-09-26,328.5532703901158,331.20288932907886,324.51920820041784,330.81207275390625,982470,0.0,0.0
2006-09-27,331.8652497490833,334.38239513538406,329.8780228393905,330.9179992675781,1924544,0.0,0.0
2006-09-28,333.8392198257918,333.8392198257918,326.17517107622746,327.5198669433594,1330986,0.0,0.0
2006-09-29,327.3609142624835,335.826457483183,327.3609142624835,334.47515869140625,1139903,0.0,0.0
2006-10-03,337.8203490175042,337.8203490175042,332.2759990868416,333.9783935546875,1056820,0.0,0.0
2006-10-04,333.8525186177843,337.6944740277654,328.9639837898777,330.0635681152344,1154479,0.0,0.0
2006-10-05,334.3824056410322,342.4637344325118,332.527651767736,337.4029541015625,1899040,0.0,0.0
2006-10-06,337.826978042275,339.1517875716304,332.81917557708675,333.951904296875,945669,0.0,0.0
