Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2006-08-30,26.76238441467285,26.76238441467285,26.76238441467285,26.76238441467285,0,0.0,0.0
2007-04-05,27.11959457397461,27.11959457397461,27.11959457397461,27.11959457397461,0,0.625,0.0
2007-04-09,27.11959457397461,27.11959457397461,27.11959457397461,27.11959457397461,0,0.0,0.0
2007-08-07,27.444936752319336,27.444936752319336,27.444936752319336,27.444936752319336,0,0.5625,0.0
2007-08-08,27.444936752319336,27.444936752319336,27.444936752319336,27.444936752319336,0,0.0,0.0
2007-08-14,14.026131137916217,14.026131137916217,13.689938229758486,13.765851974487305,306320,0.0,0.0
2007-08-16,17.351916547024775,19.296776752055077,16.39033095106946,18.913589477539062,552672,0.0,0.0
2007-08-17,18.653308046593693,19.36907407686703,18.479789343256222,18.97504234313965,356784,0.0,0.0
2007-08-20,19.159409554235634,19.44860818901655,18.830446989736537,19.01119613647461,60856,0.0,0.0
2007-08-21,18.508711762254567,18.797910383539794,18.096603947564155,18.306272506713867,70736,0.0,0.0
2007-08-22,18.255659695001057,18.581008085605035,17.424213807901996,18.465328216552734,65320,0.0,0.0
2007-08-23,18.58462427191431,18.653309822429208,17.93031331768389,18.017072677612305,119016,0.0,0.0
2007-08-24,18.364108081832825,18.40387310343841,18.002609891245566,18.14720916748047,89880,0.0,0.0
2007-08-27,18.219509961244547,18.429178483802268,16.050520680144004,18.266504287719727,95480,0.0,0.0
2007-08-28,18.43641213852525,19.083494937323916,18.338807162392158,18.96058464050293,90704,0.0,0.0
2007-08-29,18.074909930347697,18.93527520175027,18.074909930347697,18.819595336914062,44240,0.0,0.0
2007-08-30,18.797903742054608,19.08710226116314,18.797903742054608,18.808748245239258,34448,0.0,0.0
2007-08-31,18.938894463793567,19.15217711041746,18.59185481511481,18.83767318725586,41528,0.0,0.0
2007-09-03,19.159402941726317,19.159402941726317,18.219507703075593,18.895509719848633,71112,0.0,0.0
2007-09-04,18.94250887057536,19.108797188020112,18.88467003139726,18.90997314453125,44568,0.0,0.0
