Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2014-06-20,135.20854119973657,135.20854119973657,127.74565648682861,128.89764404296875,696,0.0,0.0
2014-06-23,127.7456638986383,130.22494506835938,127.7456638986383,130.22494506835938,87,0.0,0.0
2014-06-24,134.23184028864355,134.23184028864355,124.23957824707033,124.23957824707031,53,0.0,0.0
2014-06-25,126.2180025434421,134.23184581179652,125.21626490161277,127.84580993652344,757,0.0,0.0
2014-06-26,133.7309762122022,133.7309762122022,125.2162709452508,133.68089294433594,1957,0.0,0.0
2014-06-27,133.68086905873002,137.73787342927935,132.72922927302372,132.9796600341797,993,0.0,0.0
2014-06-30,130.47535047357752,137.71284501169595,127.77068063373109,135.25860595703125,3490,0.0,0.0
2014-07-01,138.23877432076222,140.24223523748546,135.7344373249301,140.21719360351562,4457,0.0,0.0
2014-07-02,140.2172127476724,141.59458960349383,131.22667179560443,138.94000244140625,1289,0.0,0.0
2014-07-03,138.7396457136064,142.04535862921813,135.73444689338783,136.2102813720703,25167,0.0,0.0
2014-07-04,140.2422621516334,142.74658516150396,136.3855893818648,140.4676513671875,25171,0.0,0.0
2014-07-07,140.24223131594914,144.2491530373517,139.74135525084606,140.26727294921875,1786,0.0,0.0
2014-07-08,140.2422217391327,140.2422217391327,136.51077270507812,136.51077270507812,2928,0.0,0.0
2014-07-09,135.28367614746094,137.23705404412286,135.2085512360183,135.28367614746094,4749,0.0,0.0
2014-07-10,133.93131030512964,140.2422209532889,133.93131030512964,136.11007690429688,6216,0.0,0.0
2014-07-11,141.54445243051617,141.54445243051617,135.58416826150955,135.98486328125,1243,0.0,0.0
2014-07-14,135.9849291397693,139.99183787804364,135.23362199725008,135.70944213867188,3081,0.0,0.0
2014-07-15,136.73617310448685,140.74309488190138,135.73443542684794,140.2422332763672,41774,0.0,0.0
2014-07-16,140.2422307741308,150.2595205723656,137.7378938580018,141.494384765625,31520,0.0,0.0
2014-07-17,145.25090142174926,145.25090142174926,137.78801601647965,141.36920166015625,6140,0.0,0.0
2014-07-18,140.76814501524112,142.22064665230783,138.78972564069457,140.94345092773438,5996,0.0,0.0
2014-07-21,146.75347075224232,146.75347075224232,137.73788993726305,138.48919677734375,3127,0.0,0.0
2014-07-22,146.75344894457757,146.75344894457757,137.73786946931966,141.21888732910156,889,0.0,0.0
2014-07-23,137.73788855875847,138.23876460265606,136.23530382677495,136.26034545898438,2627,0.0,0.0
2014-07-24,135.3337284989911,140.21716436951272,135.3337284989911,135.48397827148438,1111,0.0,0.0
2014-07-25,131.7275145366087,140.24221881921653,131.7275145366087,139.6161346435547,427,0.0,0.0
2014-07-28,135.7344238043273,139.1904004130437,135.33374323415134,137.73788452148438,923,0.0,0.0
2014-07-30,137.23706134887732,139.2405226264731,135.85968443301275,136.00994873046875,1378,0.0,0.0
2014-07-31,138.71458048187216,140.24222126785773,135.50903465447925,137.73788452148438,9543,0.0,0.0
2014-08-01,135.48400237454345,141.24395414226157,135.48400237454345,140.06692504882812,19648,0.0,0.0
2014-08-04,140.06691012331416,145.25086037523118,139.29056171044056,144.14895629882812,26502,0.0,0.0
2014-08-05,143.74828565681736,146.7534843627139,143.74828565681736,145.25088500976562,16142,0.0,0.0
2014-08-06,145.25087786096805,145.75173946510955,142.79663864079012,143.09715270996094,2188,0.0,0.0
2014-08-07,164.7846218522131,164.7846218522131,140.24224244436377,141.34414672851562,6110,0.0,0.0
2014-08-08,140.24223131594914,142.74655377518314,140.21718968267953,140.26727294921875,2279,0.0,0.0
2014-08-11,137.91319215174877,144.75000609461048,137.88815051995678,141.19386291503906,43,0.0,0.0
2014-08-12,141.76985305004106,144.75000984241927,136.58590240378444,143.9987030029297,7524,0.0,0.0
2014-08-13,141.99529744546862,147.2043062170664,140.24228122672375,144.6749267578125,4391,0.0,0.0
2014-08-14,144.67488905258156,144.75002842611917,138.8147701783762,143.54794311523438,1546,0.0,0.0
2014-08-18,141.2439641139819,143.24742511086714,140.24224084882493,141.5695343017578,910,0.0,0.0
2014-08-19,142.72149344315767,142.72149344315767,138.26379397379017,142.14549255371094,2036,0.0,0.0
2014-08-20,140.76812402458043,142.24568154302403,137.8881483484553,138.56431579589844,643,0.0,0.0
2014-08-21,140.2672947189493,140.31737799326154,138.26383354730734,139.36573791503906,3058,0.0,0.0
2014-08-22,139.49094044364207,139.7413712716193,136.7361868693205,136.78627014160156,1035,0.0,0.0
