Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2006-08-30,34.47482051609212,34.85480959015445,34.47482051609212,34.653141021728516,13840,0.0,0.0
2006-08-31,34.389914405886195,35.23904809492043,34.389914405886195,35.1880989074707,18760,0.0,0.0
2006-09-01,34.39626759438365,35.406735075951296,34.39626759438365,35.207191467285156,12820,0.0,0.0
2006-09-04,35.1541267088821,35.74851754239341,33.9695851377781,35.31333923339844,29280,0.0,0.0
2006-09-05,34.43660944015056,35.66360709166945,34.432362865667216,35.636009216308594,31460,0.0,0.0
2006-09-06,34.901514335395625,35.6211549269618,34.901514335395625,35.53623962402344,9880,0.0,0.0
2006-09-07,34.40052155020954,35.786731729164586,34.40052155020954,35.55534362792969,6620,0.0,0.0
2006-09-08,35.45131839316552,35.70605775773415,35.45131839316552,35.4937744140625,6640,0.0,0.0
2006-09-11,34.856929586195086,35.57869500592979,34.11606267927021,35.355796813964844,16340,0.0,0.0
2006-09-12,34.118182068016274,36.30045476181374,34.118182068016274,36.094539642333984,22980,0.0,0.0
2006-09-13,38.21100648961532,38.21100648961532,36.510617866934815,37.08165740966797,229540,0.0,0.0
2006-09-14,36.80993633872377,37.357627841017646,36.173086206640754,37.22601318359375,22500,0.0,0.0
2006-09-15,36.3004567434402,37.35975193966319,35.70606265185052,37.14746856689453,25760,0.0,0.0
2006-09-18,37.19204412677343,37.19204412677343,36.22403252077266,36.790828704833984,23840,0.0,0.0
2006-09-19,37.359745102007125,37.366113342889676,36.51698000722515,36.96065139770508,40240,0.0,0.0
2006-09-20,36.725027368195775,37.36187755377143,36.725027368195775,37.2939453125,19320,0.0,0.0
2006-09-21,36.94155427465063,37.36187445530032,36.94155427465063,37.12623977661133,5820,0.0,0.0
2006-09-22,37.06893136169638,37.35339361854079,36.725033243012966,37.25362014770508,9060,0.0,0.0
2006-09-25,36.9373085002715,37.27696320744319,36.9373085002715,37.05618667602539,20960,0.0,0.0
2006-09-26,37.149597001385494,37.78644723569496,36.85240152104953,37.448917388916016,28780,0.0,0.0
2006-09-27,38.21101474933434,38.33838609417393,36.08818059659354,37.792816162109375,29960,0.0,0.0
2006-09-28,37.1623220065011,38.42116393177788,36.597647529131166,38.278934478759766,51740,0.0,0.0
2006-09-29,38.42328644994841,38.635569800500605,37.38522099531561,38.009334564208984,21020,0.0,0.0
2006-10-03,37.99872278018547,38.211006147672535,37.406453610138875,38.145198822021484,25380,0.0,0.0
2006-10-04,37.574158180185684,38.42329169838197,37.49773603398052,38.38508224487305,9580,0.0,0.0
2006-10-05,38.6355666490412,38.6355666490412,37.71213285378783,37.90743637084961,3100,0.0,0.0
2006-10-06,37.90745074156728,38.5082099518902,37.90745074156728,38.42329788208008,15380,0.0,0.0
2006-10-09,38.21101338154561,39.39980176020212,37.43405533204913,39.272430419921875,20700,0.0,0.0
2006-10-10,38.009344118232754,39.60995955848462,38.009344118232754,39.27455139160156,12960,0.0,0.0
2006-10-11,38.465737156081246,38.8053917656977,37.74609682673433,38.67802047729492,18080,0.0,0.0
2006-10-12,38.63557642271363,39.44225394091547,38.63557642271363,39.140811920166016,5060,0.0,0.0
2006-10-13,38.63557024034618,40.546120417066604,38.472111151587775,40.36143493652344,169480,0.0,0.0
2006-10-16,40.121567435013624,40.46122221162016,39.15355553262941,40.3338508605957,40860,0.0,0.0
2006-10-17,40.24893428460619,40.63104181656871,39.0686358494562,40.335968017578125,50280,0.0,0.0
2006-10-18,39.90927672699949,40.29138747115931,39.32337574541271,39.586605072021484,5760,0.0,0.0
2006-10-19,36.86725608677119,40.119439188217086,36.86725608677119,39.41890335083008,32720,0.0,0.0
2006-10-20,39.2724212821621,39.88592005802948,39.22996525834311,39.59296798706055,616240,0.0,0.0
2006-10-23,38.46575226643511,39.69699666097674,38.46575226643511,38.99221420288086,20720,0.0,0.0
2006-10-26,37.16656060817679,39.06012725830078,37.149577555449106,39.06012725830078,27980,0.0,0.0
2006-10-27,37.888339945657286,38.9306522066258,37.53170539203827,37.70790100097656,52860,0.0,0.0
2006-10-30,37.88833461010738,37.88833461010738,37.40857536457983,37.78007125854492,2560,0.0,0.0
2006-10-31,37.36399404635549,39.69698940248027,37.36399404635549,39.50593566894531,88240,0.0,0.0
2006-11-01,39.86894228789033,39.86894228789033,37.93291884015267,39.488956451416016,52360,0.0,0.0
2006-11-02,38.69925462037678,39.060135660709015,37.16020036200645,38.34474182128906,38260,0.0,0.0
2006-11-03,38.635576812613344,38.635576812613344,37.87348022322008,38.17704391479492,51180,0.0,0.0
2006-11-06,38.7629357234665,38.7629357234665,36.937297866570624,37.35124969482422,68860,0.0,0.0
2006-11-07,38.41904615287214,38.41904615287214,37.47438573641352,38.03056716918945,19340,0.0,0.0
2006-11-08,38.87969599395279,38.87969599395279,37.29818561362898,37.78643798828125,24380,0.0,0.0
2006-11-09,37.78645110914022,38.126105897931346,37.53807988100182,37.56355285644531,4160,0.0,0.0
2006-11-10,37.53170483033101,37.57416086143297,36.512743887946165,37.55929946899414,107200,0.0,0.0
2006-11-13,37.36187573651362,38.33838060257473,37.36187573651362,37.99872589111328,24000,0.0,0.0
2006-11-14,37.99873381791515,37.99873381791515,37.043458386738514,37.25362014770508,8940,0.0,0.0
2006-11-15,36.51274174068272,37.36187526953581,36.30045835846945,36.75899124145508,33360,0.0,0.0
2006-11-16,36.58279949933562,37.062558827570484,36.58279949933562,36.72502899169922,7380,0.0,0.0
2006-11-17,37.69940272244707,37.69940272244707,36.5976515190922,37.0498161315918,12700,0.0,0.0
2006-11-20,35.96080075882352,36.682566143807406,35.96080075882352,36.57217788696289,31880,0.0,0.0
2006-11-21,36.6825691960261,36.72502522474903,36.088175076342985,36.32805633544922,27200,0.0,0.0
2006-11-22,37.02221907362824,37.02221907362824,36.088173525123466,36.51698684692383,56180,0.0,0.0
2006-11-23,36.512746304340865,36.93094487870584,36.06694985029881,36.64011764526367,2157120,0.0,0.0
2006-11-24,35.7697447465753,37.02221522540971,35.7697447465753,36.66558074951172,288320,0.0,0.0
2006-11-27,34.46420612783722,37.95626688738551,34.46420612783722,37.59750747680664,383780,0.0,0.0
2006-11-28,36.31743616080457,36.93730315843917,36.31743616080457,36.59977340698242,1500,0.0,0.0
2006-11-29,36.64010859289072,36.64010859289072,36.21554188029262,36.3471565246582,20880,0.0,0.0
2006-11-30,36.09241480964218,36.51273492094589,35.92470915507232,36.291961669921875,9860,0.0,0.0
2006-12-01,35.06921147045268,36.25799961759498,35.06921147045268,35.742149353027344,1099040,0.0,0.0
2006-12-04,35.7060607099879,36.08817140802796,35.66360468558057,35.69757080078125,8720,0.0,0.0
2006-12-05,36.25799873900472,36.25799873900472,35.32819658045484,35.466182708740234,5560,0.0,0.0
2006-12-06,35.748514446010134,36.3004524455351,35.323947750740714,36.08816909790039,17660,0.0,0.0
2006-12-07,36.088171562377035,36.25799889991975,35.58718269817891,35.595672607421875,3860,0.0,0.0
2006-12-08,35.6912062937427,36.51274195110255,35.621152388506125,36.26012420654297,5660,0.0,0.0
2006-12-11,35.57869272789166,35.57869272789166,34.479063229559245,35.16686248779297,18100,0.0,0.0
2006-12-12,34.81446759627121,35.99476244285053,33.41339626318561,34.039634704589844,25800,0.0,0.0
2006-12-13,34.052371165231555,34.68285294080465,33.97594903367158,34.139408111572266,8640,0.0,0.0
2006-12-14,35.2390327911237,35.2390327911237,34.48755122792857,35.2050666809082,2340,0.0,0.0
2006-12-15,34.729562501478966,35.239041321292596,34.01204363562595,34.489681243896484,16400,0.0,0.0
2006-12-18,34.98004920486012,35.23903514396881,34.262530464786536,34.34956741333008,11880,0.0,0.0
2006-12-19,34.00779880064851,35.19658709327433,33.753059377710834,33.90165710449219,11500,0.0,0.0
2006-12-20,34.07360391412739,34.38990731417382,33.5407738002436,33.76154708862305,16040,0.0,0.0
2006-12-21,33.58323289301535,34.389910452706474,33.1162100655692,33.434635162353516,1130160,0.0,0.0
2006-12-22,33.58536098887564,33.70848252083709,32.90392979181537,33.20537185668945,6760,0.0,0.0
2006-12-26,33.54077004716696,33.71059737878747,32.90391998298024,33.49618911743164,4900,0.0,0.0
2006-12-27,33.37095028781324,33.55563905098258,33.24358218958671,33.513179779052734,1700,0.0,0.0
2006-12-28,33.540775912194306,34.602192871440955,33.540775912194306,34.232818603515625,526920,0.0,0.0
2006-12-29,34.012036871709974,34.93971402763655,34.00779029795296,34.6021842956543,24540,0.0,0.0
2007-01-02,33.62780906701219,34.729560264046484,33.62780906701219,33.96958541870117,6160,0.0,0.0
2007-01-03,34.0927094184399,34.969437505624704,33.795510766510034,33.922882080078125,7880,0.0,0.0
2007-01-04,34.00779579295047,34.38778484552833,33.83796844628262,33.89740753173828,12600,0.0,0.0
2007-01-05,34.587327540024255,34.587327540024255,33.75305545988227,33.903778076171875,10780,0.0,0.0
2007-01-08,33.965335078176714,34.38990176665392,33.5407683896995,33.93561553955078,8500,0.0,0.0
2007-01-09,33.542887747434925,36.51273269495119,33.542887747434925,35.86951446533203,52120,0.0,0.0
2007-01-10,35.49377694373157,35.49377694373157,33.75305404939872,33.92500305175781,61020,0.0,0.0
2007-01-11,34.00779026022758,34.17124933823113,33.24357218333365,34.039634704589844,38000,0.0,0.0
2007-01-12,34.55973447779553,34.60219050542486,34.007796401052495,34.47481918334961,4500,0.0,0.0
2007-01-15,34.597946846597345,35.016145394323175,34.262538693441286,34.464210510253906,11840,0.0,0.0
2007-01-16,34.81447216391281,35.23903889761907,34.64464482259289,34.91424560546875,4200,0.0,0.0
2007-01-17,35.36641268422292,35.36641268422292,34.60219121448573,34.687103271484375,841900,0.0,0.0
2007-01-18,34.81235351745312,35.111670628909295,34.61280661702407,34.75291442871094,15160,0.0,0.0
2007-01-19,34.602192624533075,35.02888107299805,34.3941558089777,35.02888107299805,15600,0.0,0.0
2007-01-22,34.81448146518946,35.05436277036171,34.054506420112645,34.476951599121094,4760,0.0,0.0
2007-01-23,34.266777702257286,35.02463081068316,34.266777702257286,34.69559097290039,10360,0.0,0.0
2007-01-24,34.60218578135567,35.355792315842194,34.47481447666981,34.69559097290039,3240,0.0,0.0
2007-01-25,35.21781150601704,35.21781150601704,34.60219099864853,34.97156524658203,5920,0.0,0.0
2007-01-29,34.22008125273983,35.19446121927809,34.22008125273983,34.485435485839844,3140,0.0,0.0
2007-01-31,34.51727461391976,34.51727461391976,32.41779237499127,33.763668060302734,19560,0.0,0.0
2007-02-01,32.98883114470154,33.96958241990033,32.903919100761414,33.965335845947266,2111720,0.0,0.0
2007-02-02,33.96533654519995,33.96533654519995,33.71059716894833,33.88042449951172,5920,0.0,0.0
2007-02-05,33.031296651142455,33.32849210031101,33.031296651142455,33.207489013671875,28500,0.0,0.0
2007-02-06,32.521813053811876,33.328490542812965,32.521813053811876,32.867835998535156,12300,0.0,0.0
2007-02-07,33.116198664263365,33.87617335564563,33.03128663002959,33.75092697143555,269360,0.0,0.0
2007-02-08,33.13106776502863,33.75093482896818,32.90392299983282,33.15229415893555,9700,0.0,0.0
2007-02-09,32.946368327157806,33.031283592770016,32.05477909293976,32.402923583984375,1168220,0.0,0.0
2007-02-12,32.18216231399158,32.224618342959275,31.141971788752564,31.41581916809082,12980,0.0,0.0
2007-02-13,32.26282491903673,32.69163822348601,31.460394058140675,32.47935485839844,2720,0.0,0.0
2007-02-14,33.9228772557791,33.9228772557791,31.842499944876515,31.87858772277832,3660,0.0,0.0
2007-02-15,33.44948597933563,33.44948597933563,31.92741164745365,32.08662414550781,9780,0.0,0.0
2007-02-19,33.88042888376032,33.88042888376032,31.509220668871244,31.823402404785156,28560,0.0,0.0
2007-02-20,31.630224927266436,31.846754890787995,31.630224927266436,31.84250831604004,12520,0.0,0.0
2007-02-21,30.810813110650543,32.77655626454035,30.810813110650543,31.8000545501709,8420,0.0,0.0
2007-02-22,33.413406824714166,33.413406824714166,31.41794410303437,32.18640899658203,27920,0.0,0.0
2007-02-23,31.035827576010178,33.34547164316197,31.035827576010178,31.38397216796875,14520,0.0,0.0
2007-02-26,30.653717429398178,31.375482833196138,29.804583946709176,30.131502151489258,12220,0.0,0.0
2007-02-27,29.931953558417252,30.526347610251587,29.380015530459584,29.450069427490234,48680,0.0,0.0
2007-02-28,29.29510832231593,32.68952095272657,29.082824928675958,29.834306716918945,10500,0.0,0.0
2007-03-01,29.634758137809612,29.919217060751876,28.06810591577583,29.301471710205078,23920,0.0,0.0
2007-03-02,29.677213879781895,30.09965568604108,28.108440005171477,28.499040603637695,4560,0.0,0.0
