Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2006-08-30,39.23618955220071,39.23618955220071,38.24517362783428,38.44742202758789,355210,0.0,0.0
2006-08-31,38.62943880194264,38.66988785886776,37.13280209325682,37.55752182006836,1082078,0.0,0.0
2006-09-01,38.34629322960485,40.04517834939551,38.22494296987753,38.9125862121582,3960672,0.0,0.0
2006-09-04,39.64068278807132,44.04969812354947,39.45866047908286,43.66542434692383,9054968,0.0,0.0
2006-09-05,44.09015117992055,45.70813837918369,43.32160664305742,44.49464797973633,10055106,0.0,0.0
2006-09-06,44.89914267042954,45.44521270731625,44.211499377470794,44.919368743896484,4504192,0.0,0.0
2006-09-07,43.4025097904332,48.135121324928406,43.4025097904332,47.46770095825195,8467554,0.0,0.0
2006-09-08,47.52836666620942,48.660958765872834,46.92162155983228,47.24522018432617,5066068,0.0,0.0
2006-09-11,47.64972090797134,47.64972090797134,43.30138061518178,43.7463264465332,2738748,0.0,0.0
2006-09-12,44.251947468398484,45.84970848316958,42.472161054611206,45.30363845825195,5095566,0.0,0.0
2006-09-13,45.70813728833724,47.85197151062355,45.62723916473103,46.63848114013672,4353638,0.0,0.0
2006-09-14,47.32612992716881,47.66995162139231,46.51713625320011,46.780059814453125,1817378,0.0,0.0
2006-09-15,47.26544785303534,47.26544785303534,45.50588748740222,46.57780456542969,1348830,0.0,0.0
2006-09-18,46.33511002813501,47.26545082359756,46.33511002813501,46.49690628051758,628276,0.0,0.0
2006-09-19,46.92163238179386,46.92163238179386,43.705883810743835,44.59577560424805,775728,0.0,0.0
2006-09-20,43.80700046643977,47.52836943454848,43.281153442524996,47.08342361450195,2939568,0.0,0.0
2006-09-21,47.58904228794301,48.70140832784533,47.14409648919513,47.69016647338867,6440022,0.0,0.0
2006-09-22,48.13511194734492,48.13511194734492,46.7193733606583,47.32611846923828,2483826,0.0,0.0
2006-09-25,47.12387153832101,49.1463552953305,47.02274735047054,47.38679504394531,5900794,0.0,0.0
2006-09-26,47.93286542433497,48.296913120720205,46.47667772485938,47.28567123413086,1950872,0.0,0.0
2006-09-27,47.28568304327792,48.660972969718,47.28568304327792,47.730628967285156,3504144,0.0,0.0
2006-09-28,47.73062084267638,51.209292591963404,47.42724825257462,49.85422897338867,6176916,0.0,0.0
2006-09-29,50.48119501246926,51.37108661707918,49.85422382326778,50.33961868286133,3418292,0.0,0.0
2006-10-03,51.24973461891719,52.34187455895069,50.62276653707023,51.128387451171875,2074522,0.0,0.0
2006-10-04,51.35087020238231,51.73514403405307,49.7733350690014,50.84524917602539,2016960,0.0,0.0
2006-10-05,51.168847710962794,51.613793595584085,50.359854071263776,50.76435089111328,982818,0.0,0.0
2006-10-06,50.885693508318184,51.22951513619898,49.146356210476014,49.75310134887695,950960,0.0,0.0
2006-10-09,49.34861333592255,50.5621038277895,48.175571909904654,49.99580764770508,700308,0.0,0.0
2006-10-10,50.48119566656113,50.885692416818614,49.36882960335302,49.59130096435547,370878,0.0,0.0
2006-10-11,50.15760322204463,50.35985162213351,47.99354595830664,48.43849182128906,555620,0.0,0.0
2006-10-12,48.863215895016126,50.15760445292333,48.23624460492828,49.975582122802734,1177066,0.0,0.0
2006-10-13,50.40029980379271,50.92614686925674,49.348608758930276,49.651981353759766,483782,0.0,0.0
2006-10-16,42.57329156528529,50.35985558078877,42.57329156528529,48.98456573486328,676192,0.0,0.0
2006-10-17,49.530632672202444,50.07670582928653,48.53961673169006,49.793556213378906,1455130,0.0,0.0
2006-10-18,50.440756877216735,50.9666040261992,48.60029802791032,49.469966888427734,2211652,0.0,0.0
2006-10-19,49.51040657183199,49.51040657183199,46.59802789933274,47.48792266845703,938952,0.0,0.0
2006-10-20,48.49918017289357,48.49918017289357,46.86096645139018,47.20478820800781,707660,0.0,0.0
2006-10-23,47.73062900678104,47.953103512001796,46.98231044041337,47.1845588684082,419274,0.0,0.0
2006-10-26,46.11263517899947,46.11263517899947,42.492390055074466,44.49464797973633,4545030,0.0,0.0
2006-10-27,44.77961646853595,45.5530831923404,43.39551861106963,44.1079216003418,1408626,0.35,0.0
2006-10-30,44.1079216003418,45.186703890977185,43.13091116531672,44.1079216003418,1146168,0.0,0.0
2006-10-31,44.16897715831341,46.40795756726017,44.087560931229156,44.35216522216797,780508,0.0,0.0
