Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2006-08-30,64.80614688116802,64.80614688116802,63.315603525174495,63.5748291015625,180015,0.0,0
2006-08-31,63.834062077878265,64.06088262939308,62.537938990002566,63.28321075439453,578881,0.0,0
2006-09-01,63.574842882102644,66.0374789751169,63.34802230771605,65.51902770996094,473863,0.0,0
2006-09-04,66.36150917312958,67.56042215048569,65.61623734039978,67.10678100585938,556723,0.0,0
2006-09-05,66.75032889572226,68.30567735400044,66.52350837862922,67.17156982421875,374806,0.0,0
2006-09-06,68.01405306809926,68.11126328284995,67.13917102397679,67.72242736816406,248816,0.0,0
2006-09-07,62.37591537888478,67.6900173607099,62.37591537888478,66.62071990966797,225935,0.0,0
2006-09-08,66.16708450566699,71.57839756067551,66.16708450566699,70.93033599853516,1508235,0.0,0
2006-09-11,71.93481195416699,71.93481195416699,64.51451125734188,65.29218292236328,732895,0.0,0
2006-09-12,65.42179750232476,67.56040213764578,64.15807972783628,67.07435607910156,481833,0.0,0
2006-09-13,68.01403756160178,69.2129550296581,67.30117105648438,68.20845794677734,492039,0.0,0
2006-09-14,68.92133075429774,69.27776651160804,67.59280781516598,67.98164367675781,156009,0.0,0
2006-09-15,68.0464382939408,68.0464382939408,64.80613170851504,67.2039566040039,230654,0.0,0
2006-09-18,66.75032212201286,69.8934188253027,66.75032212201286,68.85652160644531,471927,0.0,0
2006-09-19,69.2129512115595,71.02751994772987,66.26427021684883,67.33357238769531,641544,0.0,0
2006-09-20,66.75032599478685,68.37047953834964,66.13466962595948,67.98164367675781,240353,0.0,0
2006-09-21,67.98165158865979,70.63870272047484,67.07436450980867,68.27327728271484,457619,0.0,0
2006-09-22,67.46319096568327,69.6017955702109,67.39838581434039,68.2408676147461,289756,0.0,0
2006-09-25,68.37048421274068,68.69451494360675,67.39839202014248,67.69001770019531,90012,0.0,0
2006-09-26,67.94923669313732,68.20846224158853,67.1715649920998,67.62520599365234,121483,0.0,0
2006-09-27,67.9492476276169,68.46769880794913,66.10227333219827,67.43080139160156,419630,0.0,0
2006-09-28,67.72242736816406,68.27327865932881,66.87994543274722,67.72242736816406,419430,0.0,0
2006-09-29,68.0464448816636,69.66659833122702,68.0464448816636,68.85652160644531,281977,0.0,0
2006-10-03,68.856525692328,69.9906331743193,68.43528478158228,68.75931549072266,154825,0.0,0
2006-10-04,68.82411662241509,69.21295740611723,67.39838356322704,67.59280395507812,147418,0.0,0
2006-10-05,63.28320928149344,69.3101785332489,63.28320928149344,68.66211700439453,136943,0.0,0
2006-10-06,68.69452202657939,73.13374250830154,68.69452202657939,72.7125015258789,1105870,0.0,0
2006-10-09,72.58288710825164,73.81420493198712,71.48118454951383,72.80970764160156,555659,0.0,0
2006-10-10,73.55496049623308,74.85108314814909,71.93480718133809,72.22643280029297,309035,0.0,0
2006-10-11,72.90691029446094,73.6197768729213,70.12024418992392,70.44427490234375,241579,0.0,0
2006-10-12,70.63868433115434,71.8051966923308,69.34256168287627,71.44876098632812,250341,0.0,0
2006-10-13,71.80520674634225,72.42086311275101,59.62165016888673,70.83311462402344,155676,0.0,0
2006-10-16,69.99062910431395,72.06442354449318,69.99062910431395,71.2219467163086,169119,0.0,0
2006-10-17,71.54598307040332,71.54598307040332,69.66660392903583,70.08784484863281,82459,0.0,0
2006-10-18,68.92133577119286,70.89792521594508,68.92133577119286,70.18505859375,162554,0.0,0
2006-10-19,70.31466530214338,70.8979215792272,68.69451172375298,68.98613739013672,112840,0.0,0
2006-10-20,68.98614590791314,69.34258171689498,67.10677148038543,67.52800750732422,124625,0.0,0
2006-10-23,66.94474806757151,69.82861946932039,62.27870277913384,68.50009155273438,249164,0.0,0
2006-10-26,68.50009179222383,68.8241225101517,66.84753809738154,68.01404571533203,613078,0.0,0
2006-10-27,68.3704912941369,69.34258358741846,68.14367074790128,68.66211700439453,153646,0.0,0
2006-10-30,67.85203496162181,69.27777318386195,67.85203496162181,68.04645538330078,78230,0.0,0
2006-10-31,68.04644677689336,68.50008777767955,66.42629328220542,66.8475341796875,143600,0.0,0
2006-11-01,66.23187480163392,68.20846410007519,66.23187480163392,66.87993621826172,107690,0.0,0
2006-11-02,68.04646152403296,68.04646152403296,66.10227690906059,66.42630767822266,102072,0.0,0
2006-11-03,66.42629085637735,66.42629085637735,63.63962496955418,65.09776306152344,322819,0.0,0
2006-11-06,65.45420945598788,65.61622482592844,64.19049154817816,65.389404296875,157959,0.0,0
2006-11-07,65.38939897930587,67.884434484627,65.38939897930587,66.81513214111328,463594,0.0,0
2006-11-08,67.88442965274906,67.88442965274906,64.80613809331652,66.00505065917969,234710,0.0,0
2006-11-09,66.39389222850542,67.52799974300913,65.61622048200086,65.97265625,98642,0.0,0
2006-11-10,66.10225677490234,67.07434878629797,64.96814942827412,66.10225677490234,104857,0.0,0
2006-11-13,66.10226525007431,67.33358294457621,66.10226525007431,66.52350616455078,109463,0.0,0
2006-11-14,67.07435684835177,67.33358240474487,65.06536743885859,66.39389038085938,301446,0.0,0
2006-11-15,67.65761974421707,67.9168453260128,66.42630193892487,66.7827377319336,314117,0.0,0
2006-11-16,67.17156695882491,67.17156695882491,65.45420321240837,65.61621856689453,93417,0.0,0
2006-11-17,65.77823964794676,65.8754498579647,64.0284756448906,64.48211669921875,274576,0.0,0
2006-11-20,64.15809095731302,64.15809095731302,61.565844858027646,62.92677307128906,250333,0.0,0
2006-11-21,63.510020662231426,64.15808209756032,62.99156953624176,63.70444107055664,70948,0.0,0
2006-11-22,63.704437738186336,64.41730429089489,62.926761089882,63.12118148803711,74050,0.0,0
2006-11-23,63.18599430010378,65.42180442838077,62.92676871924001,64.2876968383789,250616,0.0,0
2006-11-24,64.41731342281629,65.45421082323185,63.7044467690504,64.83855438232422,292848,0.0,0
2006-11-27,65.1949903967192,66.06987249304997,64.48212368653553,65.45421600341797,300655,0.0,0
2006-11-28,64.93575263856746,66.19947538062402,62.99156836861854,65.42179870605469,202501,0.0,0
2006-11-29,65.42179409608494,66.29668091136575,65.42179409608494,65.71342468261719,326856,0.0,0
2006-11-30,65.77824214466831,66.26428826889,64.2552986109704,64.64413452148438,1210580,0.0,0
2006-12-01,64.15807710364307,65.9402459120776,64.15807710364307,65.032958984375,83278,0.0,0
2006-12-04,64.15807736006545,67.23636895057363,64.15807736006545,66.91233825683594,362889,0.0,0
2006-12-05,67.17155675340261,69.34256118481166,67.17155675340261,68.3056640625,415063,0.0,0
2006-12-06,68.30568180904201,68.75932287281553,66.10227176146321,67.3659896850586,185600,0.0,0
2006-12-07,67.39839039783382,68.56490297859983,66.45870327866753,67.9492416381836,314445,0.0,0
2006-12-08,67.94922967683186,68.37047053152905,65.32458424860897,65.68101501464844,98932,0.0,0
2006-12-11,66.10226014769853,66.42629083469706,62.667532887787836,63.44520950317383,127972,0.0,0
2006-12-12,62.861964112968856,64.15808708437028,59.16801562220151,60.269718170166016,198598,0.0,0
2006-12-13,60.269712811358545,62.051881738576135,58.973589955200296,61.306610107421875,178607,0.0,0
2006-12-14,61.30662223547303,63.51003251569742,61.30662223547303,62.50553512573242,105178,0.0,0
2006-12-15,62.926757182894406,64.61171573313082,62.894357081424275,63.99605941772461,268528,0.0,0
2006-12-18,69.24535628413452,69.24535628413452,61.56583005086364,65.29218292236328,378853,0.0,0
2006-12-19,65.45420390427715,65.77823461667457,62.86195820509786,64.1580810546875,226609,0.0,0
2006-12-20,64.41731013563704,64.8061460229112,62.14909502483514,62.76475143432617,589331,0.0,0
2006-12-21,63.380402047737206,63.380402047737206,62.408310022123544,62.79714584350586,51919,0.0,0
2006-12-22,63.477621845625585,65.03297043199835,62.635144863564776,64.64413452148438,170040,0.0,0
2006-12-26,65.19497202719282,65.19497202719282,63.93125434904131,64.38489532470703,69343,0.0,0
2006-12-27,63.834068514680624,65.97267380305182,63.834068514680624,65.51902770996094,152312,0.0,0
2006-12-28,65.58381374590145,66.10226485978312,64.87094717255135,65.13017272949219,304743,0.0,0
2006-12-29,64.54692212853199,66.10227066239281,64.54692212853199,65.87545013427734,91058,0.0,0
2007-01-02,65.87543224010243,66.7503140076503,65.45419140556001,66.199462890625,82647,0.0,0
2007-01-03,66.23188507394968,67.26878745682679,65.84304915252926,66.55591583251953,95726,0.0,0
2007-01-04,66.55590833557916,70.63869741139557,66.55590833557916,69.53699493408203,812366,0.0,0
2007-01-05,69.9906331743193,75.75838078588107,68.11125407244192,68.75931549072266,285240,0.0,0
2007-01-08,68.17606083593938,69.5045887525254,67.72241981015294,68.50009155273438,147208,0.0,0
